Issuance Date,Quantity Issued,Serial Number,Vintage1,Project Type,Product Type
2023-05-24T07:36:08Z,23143,GS1-1-KE-GS11290-16-2022-24432-1-23143,2022,Energy Efficiency - Domestic,VER
2023-05-24T07:34:31Z,22526,GS1-1-KE-GS11289-16-2022-24431-1-22526,2022,Energy Efficiency - Domestic,VER
2023-05-23T19:00:17Z,55288,GS1-1-IN-GS11496-16-2021-24430-1-55288,2021,Energy Efficiency - Domestic,VER
2023-05-23T18:59:57Z,63254,GS1-1-IN-GS11498-16-2021-24429-1-63254,2021,Energy Efficiency - Domestic,VER
2023-05-23T18:59:25Z,103884,GS1-1-IN-GS11501-16-2021-24428-1-103884,2021,Energy Efficiency - Domestic,VER
2023-05-23T18:58:50Z,69441,GS1-1-IN-GS11503-16-2021-24427-1-69441,2021,Energy Efficiency - Domestic,VER
2023-05-23T15:52:56Z,1062,GS1-1-SN-GS6443-16-2022-24426-1-1062,2022,Energy Efficiency - Domestic,VER
2023-05-23T15:52:55Z,3393,GS1-1-SN-GS6443-16-2021-24425-1-3393,2021,Energy Efficiency - Domestic,VER
2023-05-23T15:52:55Z,2294,GS1-1-SN-GS6443-16-2020-24424-1-2294,2020,Energy Efficiency - Domestic,VER
2023-05-23T12:12:02Z,26550,GS1-1-RW-GS6598-16-2021-24423-1-26550,2021,Energy Efficiency - Domestic,VER
2023-05-23T12:12:02Z,4425,GS1-1-RW-GS6598-16-2020-24422-1-4425,2020,Energy Efficiency - Domestic,VER
2023-05-23T12:07:00Z,5015,GS1-1-BJ-GS6998-16-2021-24421-1-5015,2021,Energy Efficiency - Domestic,VER
2023-05-23T12:07:00Z,4039,GS1-1-BJ-GS6998-16-2020-24420-1-4039,2020,Energy Efficiency - Domestic,VER
2023-05-23T11:45:02Z,1290,GS1-1-BD-GS10982-16-2021-24419-1-1290,2021,Energy Efficiency - Domestic,GS CER
2023-05-23T11:45:02Z,38078,GS1-1-BD-GS10982-16-2020-24418-1-38078,2020,Energy Efficiency - Domestic,GS CER
2023-05-23T11:40:36Z,1415,GS1-1-BD-GS10981-16-2021-24417-1-1415,2021,Energy Efficiency - Domestic,GS CER
2023-05-23T11:40:36Z,41765,GS1-1-BD-GS10981-16-2020-24416-1-41765,2020,Energy Efficiency - Domestic,GS CER
2023-05-23T11:32:47Z,1411,GS1-1-BD-GS10980-16-2021-24415-1-1411,2021,Energy Efficiency - Domestic,GS CER
2023-05-23T11:32:47Z,41650,GS1-1-BD-GS10980-16-2020-24414-1-41650,2020,Energy Efficiency - Domestic,GS CER
2023-05-23T11:28:55Z,1422,GS1-1-BD-GS10979-16-2021-24413-1-1422,2021,Energy Efficiency - Domestic,VER
2023-05-23T11:28:55Z,41960,GS1-1-BD-GS10979-16-2020-24412-1-41960,2020,Energy Efficiency - Domestic,VER
2023-05-23T11:26:14Z,1400,GS1-1-BD-GS10978-16-2021-24411-1-1400,2021,Energy Efficiency - Domestic,GS CER
2023-05-23T11:26:14Z,41319,GS1-1-BD-GS10978-16-2020-24410-1-41319,2020,Energy Efficiency - Domestic,GS CER
2023-05-23T11:21:19Z,1408,GS1-1-BD-GS10977-16-2021-24409-1-1408,2021,Energy Efficiency - Domestic,GS CER
2023-05-23T11:21:19Z,41554,GS1-1-BD-GS10977-16-2020-24408-1-41554,2020,Energy Efficiency - Domestic,GS CER
2023-05-23T11:17:38Z,1406,GS1-1-BD-GS10976-16-2021-24407-1-1406,2021,Energy Efficiency - Domestic,VER
2023-05-23T11:17:38Z,41483,GS1-1-BD-GS10976-16-2020-24406-1-41483,2020,Energy Efficiency - Domestic,VER
2023-05-23T10:59:29Z,1425,GS1-1-BD-GS10974-16-2021-24405-1-1425,2021,Energy Efficiency - Domestic,VER
2023-05-23T10:59:29Z,42044,GS1-1-BD-GS10974-16-2020-24404-1-42044,2020,Energy Efficiency - Domestic,VER
2023-05-23T07:53:23Z,3288,GS1-1-ET-GS7437-16-2022-24403-1-3288,2022,Energy Efficiency - Domestic,VER
2023-05-23T07:53:23Z,6712,GS1-1-ET-GS7437-16-2021-24402-1-6712,2021,Energy Efficiency - Domestic,VER
2023-05-23T07:51:23Z,3288,GS1-1-ET-GS7391-16-2022-24401-1-3288,2022,Energy Efficiency - Domestic,VER
2023-05-23T07:51:23Z,6712,GS1-1-ET-GS7391-16-2021-24400-1-6712,2021,Energy Efficiency - Domestic,VER
2023-05-23T07:49:08Z,3288,GS1-1-ET-GS7293-16-2022-24399-1-3288,2022,Energy Efficiency - Domestic,VER
2023-05-23T07:49:08Z,6712,GS1-1-ET-GS7293-16-2021-24398-1-6712,2021,Energy Efficiency - Domestic,VER
2023-05-23T07:41:48Z,3288,GS1-1-ET-GS5326-16-2022-24397-1-3288,2022,Energy Efficiency - Domestic,VER
2023-05-23T07:41:48Z,6712,GS1-1-ET-GS5326-16-2021-24396-1-6712,2021,Energy Efficiency - Domestic,VER
2023-05-23T07:39:21Z,3288,GS1-1-ET-GS5325-16-2022-24395-1-3288,2022,Energy Efficiency - Domestic,VER
2023-05-23T07:39:21Z,6712,GS1-1-ET-GS5325-16-2021-24394-1-6712,2021,Energy Efficiency - Domestic,VER
2023-05-22T11:23:19Z,7882,GS1-1-IN-GS3024-16-2021-24393-1-7882,2021,Energy Efficiency - Domestic,VER
2023-05-22T11:22:24Z,2118,GS1-1-IN-GS3024-16-2021-24392-1-2118,2021,Energy Efficiency - Domestic,VER
2023-05-18T13:31:48Z,52392,GS1-1-KH-GS751-4-2021-24391-1-52392,2021,Biogas - Heat,VER
2023-05-18T07:29:35Z,12202,GS1-1-CN-GS835-14-2021-24390-1-12202,2021,"Small, Low - Impact Hydro",VER
2023-05-17T12:15:44Z,21493,GS1-1-UG-GS10910-16-2022-24389-1-21493,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:14:22Z,21493,GS1-1-UG-GS10909-16-2022-24388-1-21493,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:12:56Z,21493,GS1-1-UG-GS10908-16-2022-24387-1-21493,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:11:19Z,21493,GS1-1-UG-GS10907-16-2022-24386-1-21493,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:08:45Z,7416,GS1-1-UG-GS10921-16-2022-24385-1-7416,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:07:11Z,7590,GS1-1-UG-GS10920-16-2022-24384-1-7590,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:05:45Z,7590,GS1-1-UG-GS10919-16-2022-24383-1-7590,2022,Energy Efficiency - Domestic,VER
2023-05-17T12:03:49Z,16265,GS1-1-UG-GS10918-16-2022-24382-1-16265,2022,Energy Efficiency - Domestic,VER
2023-05-17T11:54:44Z,16265,GS1-1-UG-GS10917-16-2022-24381-1-16265,2022,Energy Efficiency - Domestic,VER
2023-05-17T11:51:51Z,16265,GS1-1-UG-GS10916-16-2022-24380-1-16265,2022,Energy Efficiency - Domestic,VER
2023-05-17T11:48:32Z,16265,GS1-1-UG-GS10915-16-2022-24379-1-16265,2022,Energy Efficiency - Domestic,VER
2023-05-17T11:45:25Z,21145,GS1-1-UG-GS10914-16-2022-24378-1-21145,2022,Energy Efficiency - Domestic,VER
2023-05-15T11:17:11Z,18338,GS1-1-VN-GS10889-6-2022-24377-1-18338,2022,Biogas - Cogeneration,VER
2023-05-15T11:17:11Z,33690,GS1-1-VN-GS10889-6-2021-24376-1-33690,2021,Biogas - Cogeneration,VER
2023-05-15T11:12:30Z,17134,GS1-1-VN-GS10890-6-2022-24375-1-17134,2022,Biogas - Cogeneration,VER
2023-05-15T11:12:30Z,41327,GS1-1-VN-GS10890-6-2021-24374-1-41327,2021,Biogas - Cogeneration,VER
2023-05-09T10:00:41Z,19432,GS1-1-TR-GS2468-12-2021-24373-1-19432,2021,Wind,VER
2023-05-09T10:00:41Z,22552,GS1-1-TR-GS2468-12-2020-24372-1-22552,2020,Wind,VER
2023-05-09T10:00:41Z,21939,GS1-1-TR-GS2468-12-2019-24371-1-21939,2019,Wind,VER
2023-05-09T10:00:41Z,2017,GS1-1-TR-GS2468-12-2018-24370-1-2017,2018,Wind,VER
2023-05-09T04:16:36Z,2743,GS1-1-IN-GS11634-16-2022-24369-1-2743,2022,Energy Efficiency - Domestic,VER
2023-05-09T04:15:21Z,8033,GS1-1-IN-GS11633-16-2022-24368-1-8033,2022,Energy Efficiency - Domestic,VER
2023-05-09T04:11:55Z,11612,GS1-1-IN-GS11632-16-2022-24367-1-11612,2022,Energy Efficiency - Domestic,VER
2023-05-09T04:11:55Z,207,GS1-1-IN-GS11632-16-2021-24366-1-207,2021,Energy Efficiency - Domestic,VER
2023-05-09T04:06:57Z,12216,GS1-1-IN-GS11631-16-2022-24365-1-12216,2022,Energy Efficiency - Domestic,Reporting Only
2023-05-09T04:06:57Z,2878,GS1-1-IN-GS11631-16-2021-24364-1-2878,2021,Energy Efficiency - Domestic,Reporting Only
2023-05-09T04:03:59Z,12216,GS1-1-IN-GS11630-16-2022-24363-1-12216,2022,Energy Efficiency - Domestic,Reporting Only
2023-05-09T04:03:59Z,6272,GS1-1-IN-GS11630-16-2021-24362-1-6272,2021,Energy Efficiency - Domestic,Reporting Only
2023-05-09T03:58:23Z,12216,GS1-1-IN-GS11629-16-2022-24361-1-12216,2022,Energy Efficiency - Domestic,Reporting Only
2023-05-09T03:58:23Z,8794,GS1-1-IN-GS11629-16-2021-24360-1-8794,2021,Energy Efficiency - Domestic,Reporting Only
2023-05-09T03:54:53Z,12216,GS1-1-IN-GS11628-16-2022-24359-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:54:53Z,10792,GS1-1-IN-GS11628-16-2021-24358-1-10792,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:48:26Z,12216,GS1-1-IN-GS11313-16-2022-24357-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:48:26Z,16098,GS1-1-IN-GS11313-16-2021-24356-1-16098,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:39:37Z,12216,GS1-1-IN-GS11312-16-2022-24355-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:39:37Z,31951,GS1-1-IN-GS11312-16-2021-24354-1-31951,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:34:05Z,12216,GS1-1-IN-GS11311-16-2022-24353-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:34:05Z,34780,GS1-1-IN-GS11311-16-2021-24352-1-34780,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:25:00Z,12216,GS1-1-IN-GS11310-16-2022-24351-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:25:00Z,37287,GS1-1-IN-GS11310-16-2021-24350-1-37287,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:25:00Z,542,GS1-1-IN-GS11310-16-2020-24349-1-542,2020,Energy Efficiency - Domestic,VER
2023-05-09T03:20:27Z,12216,GS1-1-IN-GS11309-16-2022-24348-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:20:26Z,37789,GS1-1-IN-GS11309-16-2021-24347-1-37789,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:20:26Z,3862,GS1-1-IN-GS11309-16-2020-24346-1-3862,2020,Energy Efficiency - Domestic,VER
2023-05-09T03:15:53Z,12216,GS1-1-IN-GS11218-16-2022-24345-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:15:53Z,37789,GS1-1-IN-GS11218-16-2021-24344-1-37789,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:15:53Z,6110,GS1-1-IN-GS11218-16-2020-24343-1-6110,2020,Energy Efficiency - Domestic,VER
2023-05-09T03:11:03Z,12216,GS1-1-IN-GS10825-16-2022-24342-1-12216,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:11:03Z,37789,GS1-1-IN-GS10825-16-2021-24341-1-37789,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:11:03Z,6110,GS1-1-IN-GS10825-16-2020-24340-1-6110,2020,Energy Efficiency - Domestic,VER
2023-05-09T03:07:43Z,12217,GS1-1-IN-GS10821-16-2022-24339-1-12217,2022,Energy Efficiency - Domestic,VER
2023-05-09T03:07:43Z,37791,GS1-1-IN-GS10821-16-2021-24338-1-37791,2021,Energy Efficiency - Domestic,VER
2023-05-09T03:07:43Z,17729,GS1-1-IN-GS10821-16-2020-24337-1-17729,2020,Energy Efficiency - Domestic,VER
2023-05-08T11:19:55Z,19421,GS1-1-KE-GS11608-16-2022-24336-1-19421,2022,Energy Efficiency - Domestic,VER
2023-05-08T11:19:55Z,33437,GS1-1-KE-GS11608-16-2021-24335-1-33437,2021,Energy Efficiency - Domestic,VER
2023-05-05T15:22:14Z,2719,GS1-1-NI-GS4220-22-2021-24334-1-2719,2021,A/R,VER
2023-05-05T15:22:14Z,6992,GS1-1-NI-GS4220-22-2020-24333-1-6992,2020,A/R,VER
2023-05-05T15:22:14Z,9017,GS1-1-NI-GS4220-22-2019-24332-1-9017,2019,A/R,VER
2023-05-05T15:22:14Z,4808,GS1-1-NI-GS4220-22-2018-24331-1-4808,2018,A/R,VER
2023-05-04T19:44:15Z,6083,GS1-1-IN-GS5830-2-2021-24330-1-6083,2021,Solar Thermal - Electricity,VER
2023-05-04T19:44:14Z,27355,GS1-1-IN-GS5830-2-2020-24329-1-27355,2020,Solar Thermal - Electricity,VER
2023-05-04T19:44:14Z,5942,GS1-1-IN-GS5830-2-2019-24328-1-5942,2019,Solar Thermal - Electricity,VER
2023-05-04T15:55:17Z,8807,GS1-1-UG-GS4364-16-2022-24327-1-8807,2022,Energy Efficiency - Domestic,VER
2023-05-04T15:54:59Z,1411,GS1-1-UG-GS4364-16-2022-24326-1-1411,2022,Energy Efficiency - Domestic,VER
2023-05-04T08:22:35Z,3435,GS1-1-IN-GS3404-4-2021-24325-1-3435,2021,Biogas - Heat,VER
2023-05-04T08:22:35Z,13969,GS1-1-IN-GS3404-4-2020-24324-1-13969,2020,Biogas - Heat,VER
2023-05-04T08:22:35Z,9427,GS1-1-IN-GS3404-4-2019-24323-1-9427,2019,Biogas - Heat,VER
2023-05-04T07:59:16Z,3315,GS1-1-TR-GS3966-12-2021-24322-1-3315,2021,Wind,VER
2023-05-04T07:59:16Z,14759,GS1-1-TR-GS3966-12-2020-24321-1-14759,2020,Wind,VER
2023-05-04T07:59:16Z,14759,GS1-1-TR-GS3966-12-2019-24320-1-14759,2019,Wind,VER
2023-05-04T07:59:16Z,11484,GS1-1-TR-GS3966-12-2018-24319-1-11484,2018,Wind,VER
2023-05-04T07:34:44Z,68303,GS1-1-KE-GS11614-16-2022-24318-1-68303,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:34:44Z,117597,GS1-1-KE-GS11614-16-2021-24317-1-117597,2021,Energy Efficiency - Domestic,VER
2023-05-04T07:29:26Z,13578,GS1-1-KE-GS11613-16-2022-24316-1-13578,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:29:26Z,23378,GS1-1-KE-GS11613-16-2021-24315-1-23378,2021,Energy Efficiency - Domestic,VER
2023-05-04T07:22:31Z,19625,GS1-1-KE-GS11612-16-2022-24314-1-19625,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:22:31Z,33789,GS1-1-KE-GS11612-16-2021-24313-1-33789,2021,Energy Efficiency - Domestic,VER
2023-05-04T07:18:58Z,19337,GS1-1-KE-GS11611-16-2022-24312-1-19337,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:18:58Z,33293,GS1-1-KE-GS11611-16-2021-24311-1-33293,2021,Energy Efficiency - Domestic,VER
2023-05-04T07:13:40Z,19394,GS1-1-KE-GS11610-16-2022-24310-1-19394,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:13:40Z,33390,GS1-1-KE-GS11610-16-2021-24309-1-33390,2021,Energy Efficiency - Domestic,VER
2023-05-04T07:09:03Z,19557,GS1-1-KE-GS11609-16-2022-24308-1-19557,2022,Energy Efficiency - Domestic,VER
2023-05-04T07:09:03Z,33671,GS1-1-KE-GS11609-16-2021-24307-1-33671,2021,Energy Efficiency - Domestic,VER
2023-05-04T04:56:13Z,12973,GS1-1-IN-GS6607-9-2022-24306-1-12973,2022,"Biomass, or Liquid Biofuel - Electricity",VER
2023-05-04T04:56:12Z,37601,GS1-1-IN-GS6607-9-2021-24305-1-37601,2021,"Biomass, or Liquid Biofuel - Electricity",VER
2023-05-04T04:17:51Z,92558,GS1-1-GH-GS2094-16-2022-24304-1-92558,2022,Energy Efficiency - Domestic,VER
2023-05-04T04:17:50Z,191395,GS1-1-GH-GS2094-16-2021-24303-1-191395,2021,Energy Efficiency - Domestic,VER
2023-05-04T04:12:14Z,18080,GS1-1-IN-GS7602-3-2021-24302-1-18080,2021,Solar Thermal - Heat,VER
2023-05-04T04:09:00Z,32353,GS1-1-IN-GS6356-3-2021-24301-1-32353,2021,Solar Thermal - Heat,GS CER
2023-05-04T04:04:23Z,30319,GS1-1-IN-GS6139-3-2021-24300-1-30319,2021,Solar Thermal - Heat,VER
2023-05-04T04:02:21Z,27142,GS1-1-IN-GS4615-3-2021-24299-1-27142,2021,Solar Thermal - Heat,GS CER
2023-05-04T04:00:48Z,26873,GS1-1-IN-GS4614-3-2021-24298-1-26873,2021,Solar Thermal - Heat,VER
2023-05-04T03:59:23Z,27059,GS1-1-IN-GS4613-3-2021-24297-1-27059,2021,Solar Thermal - Heat,VER
2023-05-03T13:11:53Z,110832,GS1-1-IN-GS7533-2-2022-24296-1-110832,2022,Solar Thermal - Electricity,VER
2023-05-03T11:02:00Z,35571,GS1-1-TR-GS352-12-2022-24295-1-35571,2022,Wind,VER
2023-05-03T11:02:00Z,81034,GS1-1-TR-GS352-12-2021-24294-1-81034,2021,Wind,VER
2023-05-03T08:40:40Z,241000,GS1-1-IN-GS7745-12-2022-24293-1-241000,2022,Wind,VER
2023-05-03T08:40:40Z,721958,GS1-1-IN-GS7745-12-2021-24292-1-721958,2021,Wind,VER
2023-05-03T08:40:40Z,162169,GS1-1-IN-GS7745-12-2020-24291-1-162169,2020,Wind,VER
2023-05-03T03:12:51Z,38757,GS1-1-IN-GS11481-16-2021-24290-1-38757,2021,Energy Efficiency - Domestic,VER
2023-05-03T03:12:51Z,20633,GS1-1-IN-GS11481-16-2020-24289-1-20633,2020,Energy Efficiency - Domestic,VER
2023-05-03T03:10:07Z,41158,GS1-1-IN-GS11478-16-2021-24288-1-41158,2021,Energy Efficiency - Domestic,VER
2023-05-03T03:07:49Z,52812,GS1-1-IN-GS11477-16-2021-24287-1-52812,2021,Energy Efficiency - Domestic,VER
2023-05-03T03:05:16Z,39661,GS1-1-IN-GS11505-16-2021-24286-1-39661,2021,Energy Efficiency - Domestic,VER
2023-05-03T03:05:16Z,20702,GS1-1-IN-GS11505-16-2020-24285-1-20702,2020,Energy Efficiency - Domestic,VER
2023-05-02T19:56:49Z,47857,GS1-1-IN-GS11476-16-2021-24284-1-47857,2021,Energy Efficiency - Domestic,VER
2023-05-01T09:07:44Z,30785,GS1-1-NG-GS11288-16-2022-24283-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T09:06:28Z,17233,GS1-1-NG-GS11287-16-2022-24282-1-17233,2022,Energy Efficiency - Domestic,VER
2023-05-01T09:05:02Z,23360,GS1-1-NG-GS11286-16-2022-24281-1-23360,2022,Energy Efficiency - Domestic,VER
2023-05-01T09:03:17Z,27744,GS1-1-NG-GS11285-16-2022-24280-1-27744,2022,Energy Efficiency - Domestic,VER
2023-05-01T09:00:02Z,28031,GS1-1-NG-GS11284-16-2022-24279-1-28031,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:58:06Z,29570,GS1-1-NG-GS11283-16-2022-24278-1-29570,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:56:30Z,26827,GS1-1-NG-GS11282-16-2022-24277-1-26827,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:45:59Z,28426,GS1-1-NG-GS11281-16-2022-24276-1-28426,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:42:13Z,30574,GS1-1-NG-GS11280-16-2022-24275-1-30574,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:40:09Z,30785,GS1-1-NG-GS11279-16-2022-24274-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:37:50Z,30115,GS1-1-NG-GS11278-16-2022-24273-1-30115,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:35:27Z,30785,GS1-1-NG-GS11277-16-2022-24272-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:32:54Z,29607,GS1-1-NG-GS11276-16-2022-24271-1-29607,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:29:56Z,30591,GS1-1-NG-GS11275-16-2022-24270-1-30591,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:15:45Z,27686,GS1-1-NG-GS11274-16-2022-24269-1-27686,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:13:17Z,29860,GS1-1-NG-GS11273-16-2022-24268-1-29860,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:09:02Z,26701,GS1-1-NG-GS11272-16-2022-24267-1-26701,2022,Energy Efficiency - Domestic,VER
2023-05-01T08:02:48Z,23902,GS1-1-NG-GS11271-16-2022-24266-1-23902,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:55:03Z,30644,GS1-1-NG-GS11270-16-2022-24265-1-30644,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:47:44Z,30228,GS1-1-NG-GS11269-16-2022-24264-1-30228,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:41:27Z,28403,GS1-1-NG-GS11268-16-2022-24263-1-28403,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:39:22Z,30785,GS1-1-NG-GS11267-16-2022-24262-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:35:42Z,30785,GS1-1-NG-GS11266-16-2022-24261-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:32:08Z,30785,GS1-1-NG-GS11265-16-2022-24260-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:28:47Z,25770,GS1-1-NG-GS11264-16-2022-24259-1-25770,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:26:59Z,30785,GS1-1-NG-GS11263-16-2022-24258-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:24:17Z,30785,GS1-1-NG-GS11262-16-2022-24257-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:22:27Z,30785,GS1-1-NG-GS11261-16-2022-24256-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:20:29Z,30785,GS1-1-NG-GS11260-16-2022-24255-1-30785,2022,Energy Efficiency - Domestic,VER
2023-05-01T07:17:31Z,30785,GS1-1-NG-GS11259-16-2022-24254-1-30785,2022,Energy Efficiency - Domestic,VER
2023-04-28T10:42:54Z,21145,GS1-1-UG-GS10913-16-2022-24253-1-21145,2022,Energy Efficiency - Domestic,VER
2023-04-28T10:40:55Z,21145,GS1-1-UG-GS10912-16-2022-24252-1-21145,2022,Energy Efficiency - Domestic,VER
2023-04-28T10:37:31Z,21145,GS1-1-UG-GS10911-16-2022-24251-1-21145,2022,Energy Efficiency - Domestic,VER
2023-04-28T05:20:50Z,218235,GS1-1-KE-GS11207-16-2022-24250-1-218235,2022,Energy Efficiency - Domestic,VER
2023-04-28T05:20:50Z,159293,GS1-1-KE-GS11207-16-2021-24249-1-159293,2021,Energy Efficiency - Domestic,VER
2023-04-28T03:50:11Z,667,GS1-1-MA-GS10823-2-2021-24248-1-667,2021,Solar Thermal - Electricity,VER
2023-04-28T03:50:11Z,93,GS1-1-MA-GS10823-2-2020-24247-1-93,2020,Solar Thermal - Electricity,VER
2023-04-25T06:59:05Z,2068,GS1-1-NG-GS2437-16-2021-24246-1-2068,2021,Energy Efficiency - Domestic,VER
2023-04-25T06:57:08Z,2750,GS1-1-NG-GS1353-16-2021-24245-1-2750,2021,Energy Efficiency - Domestic,VER
2023-04-25T06:55:16Z,2602,GS1-1-NG-GS1352-16-2021-24244-1-2602,2021,Energy Efficiency - Domestic,VER
2023-04-25T06:52:50Z,2460,GS1-1-NG-GS1162-16-2021-24243-1-2460,2021,Energy Efficiency - Domestic,VER
2023-04-19T04:31:08Z,12394,GS1-1-VN-GS10887-6-2022-24242-1-12394,2022,Biogas - Cogeneration,GS CER
2023-04-19T04:31:08Z,24956,GS1-1-VN-GS10887-6-2021-24241-1-24956,2021,Biogas - Cogeneration,GS CER
2023-04-17T11:02:57Z,1276,GS1-1-MZ-GS10776-16-2022-24240-1-1276,2022,Energy Efficiency - Domestic,VER
2023-04-17T11:02:57Z,3838,GS1-1-MZ-GS10776-16-2021-24239-1-3838,2021,Energy Efficiency - Domestic,VER
2023-04-17T11:02:57Z,1124,GS1-1-MZ-GS10776-16-2020-24238-1-1124,2020,Energy Efficiency - Domestic,VER
2023-04-17T01:22:08Z,66392,GS1-1-IN-GS11486-16-2021-24237-1-66392,2021,Energy Efficiency - Domestic,VER
2023-04-17T01:17:39Z,68813,GS1-1-IN-GS11451-21-2021-24236-1-68813,2021,Other,VER
2023-04-17T01:15:37Z,100844,GS1-1-IN-GS11483-16-2021-24235-1-100844,2021,Energy Efficiency - Domestic,VER
2023-04-17T01:15:37Z,51942,GS1-1-IN-GS11483-16-2020-24234-1-51942,2020,Energy Efficiency - Domestic,VER
2023-04-14T15:59:02Z,212822,GS1-1-ZM-GS11145-16-2022-24233-1-212822,2022,Energy Efficiency - Domestic,VER
2023-04-14T15:59:02Z,95979,GS1-1-ZM-GS11145-16-2021-24232-1-95979,2021,Energy Efficiency - Domestic,VER
2023-04-14T10:48:18Z,19232,GS1-1-KE-GS7557-16-2022-24231-1-19232,2022,Energy Efficiency - Domestic,VER
2023-04-14T10:48:18Z,34767,GS1-1-KE-GS7557-16-2021-24230-1-34767,2021,Energy Efficiency - Domestic,VER
2023-04-13T14:23:48Z,23163,GS1-1-IN-GS7762-2-2021-24225-1-23163,2021,Solar Thermal - Electricity,VER
2023-04-13T14:23:48Z,38319,GS1-1-IN-GS7762-2-2020-24224-1-38319,2020,Solar Thermal - Electricity,VER
2023-04-13T13:18:54Z,38704,GS1-1-BR-GS1042-8-2020-24223-1-38704,2020,"Biomass, or Liquid Biofuel - Heat",VER
2023-04-13T13:18:54Z,45042,GS1-1-BR-GS1042-8-2019-24222-1-45042,2019,"Biomass, or Liquid Biofuel - Heat",VER
2023-04-13T13:18:54Z,56842,GS1-1-BR-GS1042-8-2018-24221-1-56842,2018,"Biomass, or Liquid Biofuel - Heat",VER
2023-04-13T13:18:54Z,21408,GS1-1-BR-GS1042-8-2017-24220-1-21408,2017,"Biomass, or Liquid Biofuel - Heat",VER
2023-04-13T12:57:54Z,2602,GS1-1-MW-GS5441-16-2021-24219-1-2602,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:54:29Z,3070,GS1-1-MW-GS5440-16-2021-24218-1-3070,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:52:10Z,3616,GS1-1-MW-GS5439-16-2021-24217-1-3616,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:49:50Z,2855,GS1-1-MW-GS5438-16-2021-24216-1-2855,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:47:26Z,2872,GS1-1-MW-GS5437-16-2021-24215-1-2872,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:44:17Z,4010,GS1-1-MW-GS5344-16-2021-24214-1-4010,2021,Energy Efficiency - Domestic,VER
2023-04-13T12:42:29Z,3913,GS1-1-MW-GS5343-16-2021-24213-1-3913,2021,Energy Efficiency - Domestic,VER
